Municipality,Month,All (Arrivals),All (Overnight stays),Slovenia (Arrivals),Slovenia (Overnight stays),Foreign (Arrivals),Foreign (Overnight stays),Austria (Arrivals),Austria (Overnight stays),Belgium (Arrivals),Belgium (Overnight stays),Bulgaria (Arrivals),Bulgaria (Overnight stays),Bosnia and Herzegovina (Arrivals),Bosnia and Herzegovina (Overnight stays),Cyprus (Arrivals),Cyprus (Overnight stays),Czech Republic (Arrivals),Czech Republic (Overnight stays),Montenegro (Arrivals),Montenegro (Overnight stays),Denmark (Arrivals),Denmark (Overnight stays),Estonia (Arrivals),Estonia (Overnight stays),Finland (Arrivals),Finland (Overnight stays),France (Arrivals),France (Overnight stays),Greece (Arrivals),Greece (Overnight stays),Croatia (Arrivals),Croatia (Overnight stays),Ireland (Arrivals),Ireland (Overnight stays),Iceland (Arrivals),Iceland (Overnight stays),Italy (Arrivals),Italy (Overnight stays),Latvia (Arrivals),Latvia (Overnight stays),Lithuania (Arrivals),Lithuania (Overnight stays),Luxembourg (Arrivals),Luxembourg (Overnight stays),Hungary (Arrivals),Hungary (Overnight stays),North Macedonia (Arrivals),North Macedonia (Overnight stays),Malta (Arrivals),Malta (Overnight stays),Germany (Arrivals),Germany (Overnight stays),Netherlands (Arrivals),Netherlands (Overnight stays),Norway (Arrivals),Norway (Overnight stays),Poland (Arrivals),Poland (Overnight stays),Portugal (Arrivals),Portugal (Overnight stays),Romania (Arrivals),Romania (Overnight stays),Russian Federation (Arrivals),Russian Federation (Overnight stays),Slovakia (Arrivals),Slovakia (Overnight stays),Serbia (Arrivals),Serbia (Overnight stays),Spain (Arrivals),Spain (Overnight stays),Sweden (Arrivals),Sweden (Overnight stays),Switzerland (Arrivals),Switzerland (Overnight stays),Turkey (Arrivals),Turkey (Overnight stays),Ukraine (Arrivals),Ukraine (Overnight stays),Other European countries (Arrivals),Other European countries (Overnight stays),South Africa (Arrivals),South Africa (Overnight stays),Other African countries (Arrivals),Other African countries (Overnight stays),Australia (Arrivals),Australia (Overnight stays),New Zealand (Arrivals),New Zealand (Overnight stays),Other countries and territories of Oceania (Arrivals),Other countries and territories of Oceania (Overnight stays),Israel (Arrivals),Israel (Overnight stays),Japan (Arrivals),Japan (Overnight stays),China (People’s Republic) (Arrivals),China (People’s Republic) (Overnight stays),Korea (Republic) (Arrivals),Korea (Republic) (Overnight stays),Other Asian countries (Arrivals),Other Asian countries (Overnight stays),Brazil (Arrivals),Brazil (Overnight stays),Other South and Central American countries (Arrivals),Other South and Central American countries (Overnight stays),Canada (Arrivals),Canada (Overnight stays),United States (USA) (Arrivals),United States (USA) (Overnight stays),Other countries and territories of North America (Arrivals),Other countries and territories of North America (Overnight stays)
Renče-Vogrsko,2021M04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M04,114,202,88,144,26,58,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,11,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajdovščina,2021M05,429,914,315,638,114,276,6,16,1,1,1,2,9,18,0,0,0,0,0,0,0,0,0,0,1,1,15,29,0,0,5,17,1,6,0,0,43,70,0,0,0,0,0,0,1,2,1,4,0,0,14,24,3,14,0,0,3,7,0,0,0,0,0,0,0,0,3,20,1,7,0,0,1,1,0,0,0,0,1,6,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0
Miren-Kostanjevica,2021M05,122,252,82,156,40,96,6,12,0,0,0,0,4,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,5,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2021M05,1602,3212,850,1461,752,1751,37,53,10,66,10,23,24,146,0,0,30,56,0,0,0,0,1,2,2,6,21,36,0,0,11,49,1,1,0,0,313,523,0,0,0,0,0,0,53,97,3,5,0,0,29,39,36,181,0,0,17,61,0,0,39,90,2,2,6,7,27,98,2,4,0,0,10,12,0,0,15,16,2,35,14,53,0,0,6,15,0,0,0,0,0,0,0,0,0,31,17,27,0,0,6,6,0,0,2,2,1,1,5,8,0,0
Renče-Vogrsko,2021M05,95,295,62,154,33,141,0,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,61,0,0,0,0,7,11,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M05,436,731,365,621,71,110,7,12,8,10,0,0,2,2,0,0,2,8,0,0,0,0,0,0,0,0,5,6,0,0,7,7,0,0,0,0,1,2,0,0,0,0,0,0,9,15,0,0,0,0,10,19,0,0,0,0,2,2,0,0,0,0,1,3,1,3,11,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,1,2,0,0
Ajdovščina,2021M06,1092,2410,714,1691,378,719,32,53,0,0,5,8,11,26,0,0,14,31,0,0,0,0,0,0,1,1,19,57,0,0,15,38,0,0,0,0,107,186,0,0,0,0,0,0,14,14,9,37,0,0,58,93,13,31,2,8,8,8,0,0,4,4,0,0,1,1,25,44,5,9,0,0,20,30,0,0,3,5,1,2,2,13,0,0,2,3,2,6,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,2,4,0,0,1,4,0,0
Miren-Kostanjevica,2021M06,274,564,214,422,60,142,9,13,0,0,0,0,2,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,21,36,0,0,0,0,0,0,0,0,2,2,0,0,11,34,0,0,0,0,0,0,0,0,2,2,3,3,0,0,2,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2021M06,5189,10238,2068,3517,3121,6721,171,316,21,48,11,28,22,132,0,0,108,242,0,0,14,28,1,3,1,2,16,18,3,4,47,66,5,11,0,0,1743,3063,0,0,1,2,1,2,49,109,40,137,2,3,154,300,44,217,7,14,131,658,0,0,38,99,17,33,68,203,89,225,48,98,2,2,30,42,1,2,13,71,39,106,22,45,0,0,11,13,3,5,1,3,0,0,10,36,1,15,91,171,0,0,12,26,1,1,3,8,3,3,26,111,0,0
Renče-Vogrsko,2021M06,271,804,159,361,112,443,4,4,0,0,0,0,13,39,0,0,14,53,0,0,0,0,0,0,0,0,0,0,0,0,6,168,0,0,0,0,37,61,0,0,0,0,0,0,7,11,2,27,0,0,3,6,1,4,0,0,3,5,0,0,11,11,0,0,0,0,7,43,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M06,1024,1862,708,1196,316,666,55,115,10,13,0,0,3,6,0,0,11,13,0,0,1,1,1,1,0,0,18,20,0,0,16,75,0,0,0,0,21,65,0,0,3,6,0,0,11,37,0,0,0,0,98,174,23,42,0,0,14,18,0,0,1,4,2,2,0,0,14,44,1,1,0,0,7,19,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,2,0,0
Ajdovščina,2021M07,1998,4369,736,1727,1262,2642,43,53,83,202,15,42,19,99,0,0,70,173,25,49,2,2,0,0,2,4,116,240,0,0,36,143,1,1,0,0,232,396,0,0,0,0,0,0,68,107,9,17,3,3,190,403,122,264,0,2,40,168,5,7,23,25,0,0,18,28,29,74,18,20,1,1,46,54,18,18,0,0,5,13,7,12,0,0,8,9,0,0,1,1,0,0,2,2,0,0,1,1,0,0,2,2,0,0,0,0,0,0,2,7,0,0
Miren-Kostanjevica,2021M07,248,912,171,506,77,406,9,41,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,1,1,0,0,0,0,12,25,0,0,0,0,0,0,7,19,2,2,0,0,31,284,3,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2021M07,8328,16670,2104,4763,6224,11907,204,340,78,138,12,50,61,202,0,0,307,721,10,31,14,26,4,4,1,1,171,219,5,9,107,261,4,8,0,0,3572,6145,4,28,0,0,1,4,155,286,25,61,2,6,473,1086,169,378,1,1,70,445,2,2,70,107,11,35,38,45,138,266,70,76,7,8,91,119,11,20,29,160,17,36,21,33,0,0,2,4,5,23,0,0,0,0,9,9,2,11,178,385,0,0,24,49,4,10,10,12,2,4,33,43,0,0
Renče-Vogrsko,2021M07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M07,1586,3056,516,1074,1070,1982,33,66,127,235,3,3,1,2,0,0,72,180,0,0,8,8,0,0,0,0,92,152,0,0,17,65,0,0,0,0,55,109,0,0,0,0,0,0,21,23,1,3,0,0,289,438,203,458,0,0,33,74,1,4,1,1,3,6,13,16,3,4,6,6,5,6,35,57,0,0,4,4,8,15,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,2,0,0,1,1,0,0,5,6,5,7,22,27,0,0
Ajdovščina,2021M08,3863,9157,1765,4624,2098,4533,50,111,140,319,2,2,24,91,0,0,94,265,2,10,11,15,0,0,0,0,226,331,2,2,27,38,2,4,0,0,379,692,0,0,3,3,4,4,53,110,0,0,0,0,496,1060,306,874,0,0,34,78,2,2,32,35,7,41,14,30,26,47,44,59,2,2,67,103,1,1,8,20,10,15,5,22,0,0,2,80,1,13,0,0,0,0,2,6,0,0,0,0,0,0,2,2,0,0,7,24,2,6,9,16,0,0
Miren-Kostanjevica,2021M08,409,1355,277,762,132,593,14,69,11,60,0,0,1,1,0,0,5,15,0,0,0,0,0,0,0,0,15,43,0,0,1,1,0,0,0,0,14,51,0,0,0,0,0,0,9,18,0,0,0,0,23,167,5,35,0,0,1,5,0,0,9,24,0,0,1,2,12,70,3,12,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,2,6,0,0
Nova Gorica,2021M08,11396,27556,2372,5302,9024,22254,311,549,258,660,20,25,44,223,0,0,292,1185,8,24,10,18,0,0,2,12,360,829,13,105,82,199,8,59,0,0,4425,9882,12,81,21,100,2,3,161,274,19,145,2,2,1049,2222,554,970,3,3,207,764,13,76,120,217,36,388,96,459,100,171,107,346,13,65,138,481,3,7,48,250,78,459,20,42,2,3,9,27,1,7,2,2,0,0,7,14,4,34,277,698,0,0,25,46,6,31,9,9,7,7,40,81,0,0
Renče-Vogrsko,2021M08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M08,2596,5428,735,1531,1861,3897,88,113,189,377,1,2,2,3,0,0,66,130,0,0,8,11,8,16,0,0,191,463,1,1,10,15,0,0,0,0,73,115,6,9,0,0,3,4,12,17,0,0,5,5,579,1163,409,1066,0,0,60,112,2,11,3,3,0,0,4,8,6,8,25,41,11,13,47,79,0,0,5,15,18,37,0,0,1,2,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,14,1,1,16,30,0,0
Ajdovščina,2021M09,1848,3571,837,1674,1011,1897,84,120,53,95,2,2,11,35,0,0,23,36,0,0,9,19,0,0,0,0,52,64,0,0,30,79,4,7,0,0,206,358,0,0,0,0,0,0,14,16,3,30,1,1,234,398,108,275,2,10,25,38,0,0,6,18,0,4,0,0,34,77,18,30,0,0,35,52,4,4,1,1,20,34,1,31,2,2,1,2,2,2,0,0,0,0,3,9,1,1,1,1,0,0,3,12,0,0,1,1,5,7,12,26,0,0
Miren-Kostanjevica,2021M09,291,792,216,566,75,226,14,19,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,4,0,0,6,17,0,0,0,0,18,37,0,0,0,0,2,2,2,4,0,0,0,0,20,113,2,8,0,0,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2021M09,9458,18075,2981,5007,6477,13068,221,357,114,190,16,51,60,184,0,0,90,154,14,21,9,11,8,15,6,18,128,201,1,1,120,213,19,34,1,1,3663,6911,3,4,3,9,0,0,129,1135,30,65,5,5,650,1021,278,560,1,2,91,225,4,11,83,183,18,45,12,21,142,242,30,45,28,71,78,106,4,5,10,24,36,66,29,57,0,0,8,13,2,3,0,0,0,0,21,36,5,30,207,509,3,3,18,34,6,11,8,13,6,10,59,142,0,0
Renče-Vogrsko,2021M09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M09,1702,3072,612,1088,1090,1984,49,69,77,123,0,0,4,21,0,0,18,35,0,0,4,4,3,6,3,3,43,61,1,2,9,33,7,10,1,2,27,33,1,2,0,0,0,0,9,9,0,0,0,0,414,765,279,593,1,2,15,29,0,0,3,6,6,12,7,7,5,11,10,13,0,0,23,29,0,0,2,2,27,42,5,5,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,4,8,28,39,0,0
Ajdovščina,2021M10,1369,3376,672,1698,697,1678,80,119,15,21,0,0,20,59,0,0,14,30,1,2,5,13,5,5,0,0,18,35,2,3,33,103,0,0,0,0,306,532,0,0,0,0,1,2,27,68,2,35,0,0,54,163,6,12,0,0,4,10,4,22,8,11,0,0,7,12,15,54,8,12,10,31,10,12,0,0,2,7,6,15,8,129,2,7,0,0,0,0,0,0,0,0,2,4,0,0,2,10,0,0,2,44,1,3,3,17,1,1,13,75,0,0
Miren-Kostanjevica,2021M10,400,1069,350,946,50,123,9,15,0,0,0,0,2,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,20,36,0,0,0,0,0,0,0,0,1,8,0,0,5,12,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2021M10,8644,17418,2468,4457,6176,12961,229,392,11,14,26,103,35,488,0,0,28,65,16,82,2,10,2,3,3,7,32,72,3,8,149,352,0,0,0,0,4581,8058,0,0,3,9,0,0,76,210,29,407,1,1,118,297,40,78,4,4,12,23,8,20,69,122,7,12,19,83,100,619,14,26,9,45,42,77,7,14,43,164,30,74,56,183,1,2,5,6,2,4,0,0,0,0,12,26,0,20,305,667,0,0,19,23,6,22,8,36,3,8,11,25,0,0
Renče-Vogrsko,2021M10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M10,988,1907,672,1276,316,631,51,105,8,12,0,0,5,19,0,0,18,59,0,0,0,0,0,9,0,0,12,20,0,0,19,29,0,0,0,0,25,37,0,0,4,11,0,0,2,4,1,3,0,0,71,114,21,37,0,0,4,12,1,2,0,0,1,2,0,0,5,9,10,12,6,6,5,11,0,0,0,0,9,28,0,0,0,0,0,0,7,16,0,0,0,0,1,5,0,0,0,0,0,0,2,11,0,0,1,2,4,7,23,49,0,0
Ajdovščina,2021M11,740,2406,413,1298,327,1108,6,13,0,0,0,0,15,69,0,0,14,22,0,0,0,0,31,153,1,5,9,11,0,0,22,80,1,4,0,0,111,205,0,0,0,0,0,0,4,4,7,46,0,0,11,37,6,13,0,0,13,20,0,0,4,7,1,1,3,3,33,134,3,3,1,5,5,11,1,4,5,93,3,10,0,30,3,15,1,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,30,0,0,7,28,0,0,5,44,0,0
Miren-Kostanjevica,2021M11,208,375,147,295,61,80,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,47,56,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
Nova Gorica,2021M11,5376,12074,1355,2422,4021,9652,93,141,1,2,11,50,42,485,3,6,9,43,5,40,2,2,0,0,3,6,19,33,1,1,99,295,3,5,0,0,3040,5783,0,0,0,0,0,0,29,43,21,399,1,4,32,95,12,24,0,0,10,16,1,1,47,89,10,19,18,96,71,705,8,18,10,48,18,32,7,14,9,101,34,73,38,139,0,0,4,8,4,15,0,0,0,0,6,6,0,0,245,660,0,0,26,57,3,6,16,71,4,7,6,14,0,0
Renče-Vogrsko,2021M11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M11,545,955,465,786,80,169,23,44,0,1,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,1,12,38,0,0,0,0,10,37,3,3,0,0,0,0,1,1,0,0,0,0,3,3,1,2,0,0,2,2,0,0,0,0,1,1,0,0,4,6,1,1,1,2,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
Ajdovščina,2021M12,654,1736,345,939,309,797,7,14,0,0,8,26,15,55,0,0,3,6,0,0,2,4,0,0,0,0,3,3,3,3,15,51,0,0,0,0,158,237,2,14,5,35,0,0,5,5,5,10,0,0,12,16,1,8,0,0,0,28,5,35,7,25,0,0,0,0,25,62,4,16,0,0,8,8,0,0,2,32,3,6,3,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,19,0,0,0,19,0,0,1,15,0,0,0,21,0,0
Miren-Kostanjevica,2021M12,99,339,72,236,27,103,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2021M12,4398,9326,772,1321,3626,8005,94,176,4,16,10,46,60,374,0,0,28,90,3,25,0,0,0,0,0,0,11,13,0,0,94,283,0,0,0,0,2652,4781,2,4,2,2,0,0,17,30,20,226,0,0,21,51,19,62,0,0,5,14,2,2,27,42,2,3,8,24,78,514,13,19,1,8,18,39,3,3,17,78,8,24,36,121,0,0,3,4,1,27,0,0,0,0,5,18,0,0,334,796,0,0,15,34,3,8,1,24,1,1,8,23,0,0
Renče-Vogrsko,2021M12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2021M12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2021M12,344,650,302,590,42,60,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,10,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,1,1,0,0,2,5,0,0,4,4,0,0
Ajdovščina,2022M01,451,1114,173,469,278,645,9,26,0,0,9,11,10,10,0,0,0,0,2,2,0,0,0,0,0,0,3,6,2,10,17,20,1,1,0,0,139,360,0,0,0,0,0,0,4,4,2,6,0,0,9,30,0,0,0,0,2,10,0,0,7,10,9,12,0,0,14,29,2,15,0,0,11,15,0,0,0,0,5,18,7,10,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,6,0,0,2,18,0,0,4,12,0,0
